Rk,Date,Type,Team,Conf.,Opp.,Venue,Result,Adj. O,Adj. D,T,EFF_O,eFG%_O,TO%_O,Reb%_O,FTR_O,EFF_D,eFG%_D,TO%_D,Reb%_D,FTR_D,G-Sc,+/-,True Advantage,hca,Won/Loss,Score Range,Score,Opp_Score,Spread
3509,12/19/23,N,Charleston Southern,BSth,Loyola Chicago,A,"L, 72-59",109.6,111.6,62.1,95,43.3,9.7,14.3,38.5,115.9,56.9,9.7,24.1,17.2,44.8,-3,0.0,5.14,L,72-59,59,72,-13
3518,12/19/23,N,Michigan,B10,Florida,N,"L, 106-101",114.7,96.8,75.4,107.1,51.3,17,26.7,38.2,112.4,51.2,17,40.4,33.7,87.5,1,0.0,3.93,L,106-101,101,106,-5
3522,12/19/23,C,Georgetown,BE,Butler,A,"L, 74-64",105.5,107.2,64.7,99,44.4,20.1,37.1,16.1,114.5,49.2,15.5,48.4,30.5,45.4,-8,0.0,2.92,L,74-64,64,74,-10
3529,12/19/23,C,Marquette,BE,Providence,A,"L, 72-57",90.4,94,72.1,79,35.7,19.4,20,37.5,99.8,53.9,19.4,18.2,54.9,38.8,-6,0.0,4.68,L,72-57,57,72,-15
3530,12/19/23,C,Providence,BE,Marquette,H,"W, 72-57",107.7,72.7,72.1,99.8,53.9,19.4,18.2,54.9,79,35.7,19.4,20,37.5,98.9,6,4.75,4.75,W,72-57,72,57,15
3542,12/19/23,N,Morehead St.,OVC,Indiana,A,"L, 69-68",110.1,95.1,67.3,101.1,46.2,10.4,22,16.9,102.6,42.1,7.4,33.3,44.4,84.2,5,0.0,4.43,L,69-68,68,69,-1
3552,12/19/23,N,North Florida,ASun,Florida St.,A,"L, 91-75",111.1,120.2,71.4,105.1,55,15.4,17.1,20,127.5,58.2,15.4,41.7,28.4,28.7,-10,0.0,2.87,L,91-75,75,91,-16
3562,12/19/23,N,Valparaiso,MVC,Samford,H,"L, 79-61",95.6,110.8,66.2,92.1,40,15.1,31.7,16.9,119.3,58.7,15.1,39.4,17.5,15.5,-7,3.04,3.04,L,79-61,61,79,-18
3572,12/19/23,N,The Citadel,SC,Notre Dame,A,"W, 65-45",99.4,73.4,67.1,96.8,50.9,17.9,21.2,27.8,67,28.9,19.4,32,23.4,97,4,0.0,2.42,W,65-45,65,45,20
3574,12/19/23,N,Troy,SB,Mississippi,A,"L, 74-53",81.4,95.9,69.4,76.4,44.7,36,30,29.8,106.6,54.2,20.2,31.4,25.4,13.1,-10,0.0,3.25,L,74-53,53,74,-21
3579,12/19/23,N,Memphis,Amer,Virginia,H,"W, 77-54",121.9,84.2,68.9,111.7,54.5,17.4,22.2,30.4,78.4,42.9,26.1,29.7,17.9,98.6,8,4.85,4.85,W,77-54,77,54,23
3580,12/19/23,N,Virginia,ACC,Memphis,A,"L, 77-54",85.3,100.6,68.9,78.4,42.9,26.1,29.7,17.9,111.7,54.5,17.4,22.2,30.4,13.1,-8,0.0,3.59,L,77-54,54,77,-23
3586,12/19/23,N,Winthrop,BSth,South Carolina,A,"L, 72-62",103.7,100.9,64.2,96.5,41.5,21.8,37.5,61.7,112.1,44.1,15.6,47.4,17.6,58,-5,0.0,3.86,L,72-62,62,72,-10
3587,12/20/23,N,Alabama,SEC,Arizona,N,"L, 87-74",109.8,91.3,80,92.5,40,22.5,32.6,40,108.8,46.2,17.5,42.5,56.9,89.3,0,0.0,4.86,L,87-74,74,87,-13
3588,12/20/23,N,Arizona,P12,Alabama,N,"W, 87-74",107.3,81.2,80,108.8,46.2,17.5,42.5,56.9,92.5,40,22.5,32.6,40,96.1,0,0.0,3.51,W,87-74,87,74,13
3589,12/20/23,N,Arizona St.,P12,Northwestern,N,"L, 65-46",73.8,92.9,64.9,70.9,34.3,15.4,12.5,35.3,100.1,55.5,18.5,18.8,16.4,6.7,-14,0.0,4.01,L,65-46,46,65,-19
3591,12/20/23,N,Arkansas St.,SB,Belmont,A,"L, 74-70",105.2,97.4,70.9,98.7,49.2,21.2,34.1,13.8,104.4,51.7,11.3,11.8,34.5,70.8,1,0.0,4.74,L,74-70,70,74,-4
3593,12/20/23,N,Baylor,B12,Duke,N,"L, 78-70",118.5,101.2,66.2,105.8,50.9,21.2,34.4,28.1,117.8,52.9,12.1,29.6,56.9,86,-3,0.0,3.83,L,78-70,70,78,-8
3594,12/20/23,N,Duke,ACC,Baylor,N,"W, 78-70",121.6,92.3,66.2,117.8,52.9,12.1,29.6,56.9,105.8,50.9,21.2,34.4,28.1,96,3,0.0,3.7,W,78-70,78,70,8
3599,12/20/23,C,Connecticut,BE,Seton Hall,A,"L, 75-60",111.4,106.3,62.4,96.2,41.4,27.3,51.4,22.4,120.3,54.5,19.2,50,32.1,63.3,-2,0.0,3.86,L,75-60,60,75,-15
3600,12/20/23,C,Seton Hall,BE,Connecticut,H,"W, 75-60",131.7,84.4,62.4,120.3,54.5,19.2,50,32.1,96.2,41.4,27.3,51.4,22.4,99.4,2,3.03,3.03,W,75-60,75,60,15
3621,12/20/23,N,North Carolina,ACC,Oklahoma,N,"W, 81-69",116.4,85.6,74.9,108.2,50.8,12,18.9,43.3,92.2,46.5,24,28.9,42.1,97.2,8,0.0,4.21,W,81-69,81,69,12
3622,12/20/23,N,Oklahoma,B12,North Carolina,N,"L, 81-69",102.7,96.1,74.9,92.2,46.5,24,28.9,42.1,108.2,50.8,12,18.9,43.3,68.3,-8,0.0,5.28,L,81-69,69,81,-12
3625,12/20/23,N,Northern Arizona,BSky,San Francisco,A,"L, 91-51",85.1,124.5,67.7,75.3,39,25.1,17.6,36,134.4,73.3,23.6,47.8,10.3,1.2,-20,0.0,4.02,L,91-51,51,91,-40
3628,12/20/23,N,Oakland,Horz,Dayton,A,"L, 91-67",117.9,128.4,62,108.1,50,11.3,25.7,15,146.9,64.5,3.2,29,22.6,27.2,-11,0.0,2.53,L,91-67,67,91,-24
3640,12/20/23,N,Saint Louis,A10,N.C. State,A,"L, 82-70",114.2,103.9,69.1,101.3,51.1,26,28,63,118.6,57.3,8.7,28.9,35.5,74.7,0,0.0,4.17,L,82-70,70,82,-12
3650,12/20/23,N,UC Irvine,BW,New Mexico,A,"L, 78-65",98.9,94.5,74.4,87.4,43.1,20.2,25.6,37.9,104.9,43.2,12.1,28.9,42.4,62.9,-6,0.0,3.11,L,78-65,65,78,-13
3658,12/20/23,N,Vermont,AE,Toledo,A,"W, 86-60",118.6,82.3,69.6,123.6,62.3,12.9,29,26.2,86.2,34.3,21.6,41.7,26.9,98.5,13,0.0,2.11,W,86-60,86,60,26
3659,12/20/23,C,Creighton,BE,Villanova,H,"L, 68-66",101.5,87.1,65.7,89.4,44,21.7,26.3,36.2,92.1,46.2,10.8,11.9,15.2,85.2,4,3.97,3.97,L,68-66,66,68,-2
3660,12/20/23,C,Villanova,BE,Creighton,A,"W, 68-66",99.1,78.2,65.7,92.1,46.2,10.8,11.9,15.2,89.4,44,21.7,26.3,36.2,93.9,-4,0.0,3.52,W,68-66,68,66,2
3664,12/20/23,N,Wofford,SC,Oklahoma St.,A,"L, 76-70",99.3,101.3,72.6,96.4,54.1,19.3,16.7,6.6,104.6,58.2,17.9,9.1,8.2,44.4,-6,0.0,2.28,L,76-70,70,76,-6
3665,12/20/23,C,St. John's,BE,Xavier,H,"W, 81-66",114.4,84.7,74.5,108.7,51.5,14.8,31.6,26.9,88.6,38.1,24.2,40.5,34.9,97,9,3.48,3.48,W,81-66,81,66,15
3666,12/20/23,C,Xavier,BE,St. John's,A,"L, 81-66",96,94.3,74.5,88.6,38.1,24.2,40.5,34.9,108.7,51.5,14.8,31.6,26.9,54.9,-9,0.0,5.35,L,81-66,66,81,-15
3681,12/21/23,N,Boise St.,MWC,Washington St.,N,"L, 66-61",95.2,87.1,70.4,86.7,39.8,9.9,16.3,20.3,93.8,46.4,14.2,11.8,32.1,73.7,-2,0.0,3.59,L,66-61,61,66,-5
3682,12/21/23,N,Washington St.,P12,Boise St.,N,"W, 66-61",100.5,81,70.4,93.8,46.4,14.2,11.8,32.1,86.7,39.8,9.9,16.3,20.3,92.2,2,0.0,3.85,W,66-61,66,61,5
3683,12/21/23,N,Buffalo,MAC,Richmond,A,"L, 72-66",94.7,98.4,73.6,89.6,41,8.1,18.4,16.7,97.8,50,12.2,12.1,30.5,39,-9,0.0,4.75,L,72-66,66,72,-6
3693,12/21/23,N,Eastern Illinois,OVC,Iowa St.,A,"L, 80-48",92.8,104.8,67.2,71.4,43.1,25.3,15.2,11.8,119,57.1,11.9,12.9,32.1,19.9,-13,0.0,2.52,L,80-48,48,80,-32
3697,12/21/23,N,Eastern Washington,BSky,Washington,A,"L, 73-66",96.2,88.5,73.6,89.6,46.6,19,27,33.9,99.1,51.9,19,17.2,55.8,72.2,-2,0.0,3.94,L,73-66,66,73,-7
3704,12/21/23,N,Gardner Webb,BSth,Akron,A,"L, 94-90",119.5,117.9,70.2,114,54.5,15.2,25,36.4,119.1,55.2,13.9,29.4,70.7,54,-2,0.0,3.08,L,94-90,90,94,-4
3705,12/21/23,N,Georgia Tech,ACC,Massachusetts,N,"W, 73-70",102.1,94.4,72,101.4,53.9,29.2,35.7,41.2,97.2,46.3,15.3,31.9,28.4,71,-4,0.0,3.42,W,73-70,73,70,3
3709,12/21/23,N,Hofstra,CAA,UNLV,A,"L, 74-56",96.3,106.2,63.3,88.4,44.8,17.4,23.7,12.1,116.9,56.7,15.8,32.3,11.7,24.4,-8,0.0,3.32,L,74-56,56,74,-18
3721,12/21/23,N,Jacksonville,ASun,Purdue,A,"L, 100-57",89.9,102.2,77.3,73.8,40.4,28.5,24.3,22.8,129.4,58.1,11.6,33.3,38.2,18.6,-17,0.0,4.04,L,100-57,57,100,-43
3724,12/21/23,N,Wichita St.,Amer,Kansas St.,H,"L, 69-60",96.4,100.4,67.5,88.9,43.7,19.3,35.1,14.3,102.2,46,25.2,39.4,58,38.4,-4,4.43,4.43,L,69-60,60,69,-9
3728,12/21/23,N,Louisville,ACC,Kentucky,H,"L, 95-76",101,108.8,76.2,99.8,45.8,17.1,31.6,52.5,124.7,60.3,17.1,32.4,23.5,29.7,-12,3.64,3.64,L,95-76,76,95,-19
3729,12/21/23,N,Lamar,Slnd,LSU,A,"L, 87-66",89.3,107.7,76.8,86,48.3,24.8,27,23.3,113.3,49.3,14.3,37.8,34.7,10.3,-15,0.0,3.67,L,87-66,66,87,-21
3734,12/21/23,N,Lehigh,Pat,Boston College,A,"L, 85-69",99.9,109.9,71.8,96.2,44.9,13.9,13.5,32.2,118.4,61,12.5,21.9,33.9,25,-11,0.0,3.42,L,85-69,69,85,-16
3739,12/21/23,N,Navy,Pat,Youngstown St.,A,"L, 75-65",97.9,113.2,66,98.5,47.5,18.2,28.6,14.8,113.7,54.2,13.6,30.3,23.7,15.8,-10,0.0,2.91,L,75-65,65,75,-10
3744,12/21/23,N,Temple,Amer,Nevada,N,"L, 80-56",91.5,100.6,69.8,80.2,34.6,17.2,31.1,23.1,114.6,51.6,14.3,32.4,32.8,25.1,-7,0.0,3.29,L,80-56,56,80,-24
3749,12/21/23,N,Niagara,MAAC,Syracuse,A,"L, 83-71",100.5,104.6,74.2,95.8,46.7,17.5,19.4,24.6,111.9,54.4,10.8,21.6,19.1,38.7,-9,0.0,3.16,L,83-71,71,83,-12
3763,12/21/23,N,Old Dominion,SB,TCU,N,"L, 111-87",115.4,121.6,82.9,104.9,53.2,19.3,24.3,46.8,133.9,61.4,18.1,55.2,57.6,35.5,-10,0.0,4.07,L,111-87,87,111,-24
3767,12/21/23,N,Presbyterian,BSth,Wake Forest,A,"L, 91-68",111.6,113.1,68.8,98.9,49.1,21.8,35.3,28.1,132.3,62.5,13.1,23.1,41.1,46.3,-6,0.0,3.07,L,91-68,68,91,-23
3774,12/21/23,N,Texas Southern,SWAC,Samford,H,"L, 87-65",83.4,104.9,78.8,82.5,33.6,21.6,35.4,62.3,110.5,56.8,22.9,39,33.3,6.7,-13,3.19,3.19,L,87-65,65,87,-22
3782,12/21/23,N,Stanford,P12,San Diego St.,A,"L, 74-60",103,98.8,68,88.2,43.9,23.5,19.4,38.8,108.8,51.7,10.3,23.5,31.7,61.7,-5,0.0,4.08,L,74-60,60,74,-14
3786,12/21/23,N,Stony Brook,CAA,Michigan St.,A,"L, 99-55",82.7,117.4,77,71.5,32.9,14.3,29.1,7.6,128.6,68.8,14.3,19.4,26.6,1.7,-25,0.0,2.08,L,99-55,55,99,-44
3805,12/22/23,N,Alabama St.,SWAC,Auburn,A,"L, 82-62",94,92.8,75.9,81.7,42.9,23.7,16.7,28.6,108,51.9,23.7,34.4,59.3,53.5,-12,0.0,2.56,L,82-62,62,82,-20
3807,12/22/23,N,Albany,AE,South Florida,A,"L, 89-73",105.4,109.2,75.2,97.1,49.2,26.6,38.5,23.4,118.4,52.3,14.6,42.1,46.2,39.9,-6,0.0,3.3,L,89-73,73,89,-16
3811,12/22/23,N,Binghamton,AE,St. Bonaventure,A,"L, 90-64",103.2,116,68.6,93.3,50,20.4,21.9,25.5,131.2,63.8,14.6,28.6,31,20.6,-5,0.0,2.7,L,90-64,64,90,-26
3815,12/22/23,N,Canisius,MAAC,High Point,A,"L, 78-70",104.1,103.2,67.2,104.2,54.2,16.4,24.2,13.6,116.2,54.3,23.8,45.5,34.5,52.4,-1,0.0,3.04,L,78-70,70,78,-8
3822,12/22/23,N,Loyola Marymount,WCC,Colorado St.,H,"L, 76-67",112,114.1,63.7,105.3,54.7,18.9,30,28.3,119.4,62.3,14.1,18.2,24.5,44.6,-7,2.49,2.49,L,76-67,67,76,-9
3825,12/22/23,N,Drake,MVC,UAB,A,"L, 79-78",117.7,109.1,59.1,117.2,52.4,21,46.9,19,118.8,58.5,16.5,36.7,49.1,70.6,0,0.0,4.45,L,79-78,78,79,-1
3826,12/22/23,N,UAB,Amer,Drake,H,"W, 79-78",123.4,109.3,59.1,118.8,58.5,16.5,36.7,49.1,117.2,52.4,21,46.9,19,80.1,0,3.41,3.41,W,79-78,79,78,1
3833,12/22/23,N,Fresno St.,MWC,San Francisco,A,"L, 77-57",95.4,105.9,67.2,84.9,47.8,26.8,23.1,46.7,114.7,60.8,20.8,31.2,11.7,23.2,-8,0.0,4.49,L,77-57,57,77,-20
3837,12/22/23,C,Georgetown,BE,Marquette,A,"L, 81-51",82.9,92.8,73.6,69.3,36.9,25.8,30,18,110,52.3,14.9,28.2,29.2,21.5,-11,0.0,2.92,L,81-51,51,81,-30
3846,12/22/23,N,Missouri,SEC,Illinois,N,"L, 97-73",100.4,109.1,75.2,97.1,43.2,9.3,25.5,21.6,129.1,57.7,13.3,41,47.7,27.7,-16,0.0,6.47,L,97-73,73,97,-24
3851,12/22/23,N,Marist,MAAC,Notre Dame,A,"L, 60-56",105.3,105.1,57.8,96.8,49,19,30,26,103.7,47.7,25.9,40.7,45.5,50.7,-2,0.0,4.48,L,60-56,56,60,-4
3855,12/22/23,N,Maryland,B10,UCLA,A,"W, 69-60",120.9,88.8,63.2,109.2,50,15.8,28.1,62.5,94.9,32.4,15.8,42.5,63,97.2,9,0.0,4.9,W,69-60,69,60,9
3858,12/22/23,N,Portland,WCC,Massachusetts,N,"L, 100-78",116.9,128.1,71.6,108.9,50.9,18.1,34.3,44.8,139.6,66.9,16.8,41.7,39,26,-6,0.0,3.76,L,100-78,78,100,-22
3865,12/22/23,N,Nevada,MWC,TCU,N,"W, 88-75",140.7,103.2,67.2,130.9,60,11.9,24.1,70,111.6,48.1,16.4,34.5,50.9,97.2,8,0.0,2.67,W,88-75,88,75,13
3866,12/22/23,N,TCU,B12,Nevada,N,"L, 88-75",119.9,120.1,67.2,111.6,48.1,16.4,34.5,50.9,130.9,60,11.9,24.1,70,49.6,-8,0.0,3.65,L,88-75,75,88,-13
3872,12/22/23,N,North Florida,ASun,Georgia,A,"L, 78-60",103.6,112.6,64.4,93.1,45.3,14,25.6,7.8,121.1,62.5,15.5,26.7,42.3,27.8,-7,0.0,2.87,L,78-60,60,78,-18
3881,12/22/23,N,Murray St.,MVC,SMU,H,"L, 92-65",95.3,117.4,73,89,36.6,16.4,36.7,35.8,126,72.8,21.9,26.9,28.1,8.3,-12,1.44,1.44,L,92-65,65,92,-27
3886,12/22/23,N,Stetson,ASun,Cincinnati,A,"L, 83-75",131.9,120.6,63.9,117.3,48.1,9.4,25,54.7,129.8,57.3,14.1,50,27.4,73.7,-4,0.0,4.43,L,83-75,75,83,-8
3894,12/22/23,N,Winthrop,BSth,Florida St.,A,"L, 67-61",88.1,81.5,75.4,80.9,40.2,31.8,33.3,52.9,88.9,34.3,17.2,27.9,77.8,71,0,0.0,3.86,L,67-61,61,67,-6
3896,12/22/23,N,Yale,Ivy,Kansas,A,"L, 75-60",112.9,101.2,64.2,93.4,50,24.9,31.2,14.8,116.7,55.3,18.7,33.3,21.1,77.9,0,0.0,2.39,L,75-60,60,75,-15
3897,12/23/23,N,Arizona,P12,Florida Atlantic,N,"L, 96-95",112.5,98.7,69.9,108.7,42.9,13.7,43.4,30.6,109.8,55.6,18.3,23.7,27.8,81.9,1,0.0,3.51,L,96-95,95,96,-1
3898,12/23/23,N,Florida Atlantic,Amer,Arizona,N,"W, 96-95",123.4,95.7,69.9,109.8,55.6,18.3,23.7,27.8,108.7,42.9,13.7,43.4,30.6,94.9,-1,0.0,3.22,W,96-95,96,95,1
3899,12/23/23,C,Butler,BE,Providence,A,"L, 85-75",112.1,107.2,67.1,99.4,43.2,6.6,24,27,112.6,54.5,9.3,22.5,33.3,62.6,-5,0.0,4.09,L,85-75,75,85,-10
3900,12/23/23,C,Providence,BE,Butler,H,"W, 85-75",117.8,95,67.1,112.6,54.5,9.3,22.5,33.3,99.4,43.2,6.6,24,27,92.2,5,4.75,4.75,W,85-75,85,75,10
3904,12/23/23,N,Santa Clara,WCC,Duquesne,N,"W, 81-73",124.4,106.4,69.2,117,56.6,18.8,33.3,54.7,105.4,50,18.8,34.2,57.4,85.8,1,0.0,2.3,W,81-73,81,73,8
3906,12/23/23,N,Eastern Kentucky,ASun,Alabama,A,"L, 111-67",93,111.8,79.3,84.5,39.4,16.4,26,23.9,140,71.7,12.6,25.7,29,10.7,-19,0.0,2.64,L,111-67,67,111,-44
3912,12/23/23,N,Rutgers,B10,Mississippi St.,N,"L, 70-60",99,95.4,68,88.2,39.5,11.8,17.1,22.6,102.9,45.3,20.6,40.6,49.1,60.6,-4,0.0,3.93,L,70-60,60,70,-10
3915,12/23/23,N,Missouri St.,MVC,Saint Mary's,A,"W, 69-64",122,95.6,62.4,110.6,50.9,12.8,25.8,33.3,102.6,50,19.2,29,24.5,94.3,-3,0.0,5.55,W,69-64,69,64,5
3919,12/23/23,C,Seton Hall,BE,Xavier,A,"L, 74-54",96.3,104.6,63.5,85,33.8,22,46.9,17.6,116.5,51.4,14.2,46.3,7.1,27.7,-6,0.0,3.03,L,74-54,54,74,-20
3920,12/23/23,C,Xavier,BE,Seton Hall,H,"W, 74-54",120.6,84.3,63.5,116.5,51.4,14.2,46.3,7.1,85,33.8,22,46.9,17.6,98.4,6,5.35,5.35,W,74-54,74,54,20
3921,12/23/23,C,Connecticut,BE,St. John's,H,"W, 69-65",115.7,93.8,62.3,110.7,47.3,12.8,33.3,42.9,104.3,42.3,9.6,28.6,53.8,91.7,1,3.86,3.86,W,69-65,69,65,4
3922,12/23/23,C,St. John's,BE,Connecticut,A,"L, 69-65",123.5,89.1,62.3,104.3,42.3,9.6,28.6,53.8,110.7,47.3,12.8,33.3,42.9,97.7,-1,0.0,3.48,L,69-65,65,69,-4
3928,12/23/23,N,Vanderbilt,SEC,Memphis,A,"L, 77-75",107.8,97.3,73,102.7,51.8,23.3,29.4,39.3,105.4,46.4,12.3,21.6,63.6,76.5,0,0.0,3.2,L,77-75,75,77,-2
3929,12/23/23,C,DePaul,BE,Villanova,H,"L, 84-48",83.6,109.8,69.9,68.7,33.9,18.6,14.6,25,120.2,64.3,22.9,29.6,23.2,4.2,-12,2.32,2.32,L,84-48,48,84,-36
3931,12/24/23,N,Georgia Tech,ACC,Nevada,N,"L, 72-64",105.6,98.2,66.2,96.6,43.9,13.6,27.8,36.8,108.7,55.7,18.1,27.6,37.7,69.8,-3,0.0,3.42,L,72-64,64,72,-8
3934,12/24/23,N,Old Dominion,SB,Massachusetts,N,"L, 87-65",91.5,108.4,74.9,86.8,44.4,20,21.6,51.9,116.2,58.2,18.7,32.3,36.1,12.5,-10,0.0,4.07,L,87-65,65,87,-22
3937,12/24/23,N,Hawaii,BW,TCU,H,"L, 65-51",78.5,87.3,69.4,73.4,39.8,27.4,21.1,20.4,93.6,50.9,20.2,20.6,25.5,22.7,-8,4.92,4.92,L,65-51,51,65,-14
3949,12/28/23,N,Central Arkansas,ASun,Oklahoma,A,"L, 88-72",111.7,109.8,72.1,99.9,53.5,23.6,25,24.6,122.1,60,13.9,28.1,36.7,54.9,-5,0.0,3.61,L,88-72,72,88,-16
3974,12/28/23,C,UC Riverside,BW,UC Irvine,A,"L, 73-66",100.6,100.6,69.7,94.7,43.5,12.9,25.6,29,104.7,47.4,17.2,28.6,43.9,50,-5,0.0,2.98,L,73-66,66,73,-7
3980,12/28/23,C,USC,P12,Oregon,A,"L, 82-74",110.1,109.1,70.2,105.5,52.5,18.5,31.4,24.6,116.9,53.8,17.1,29,61.5,52.8,-9,0.0,2.82,L,82-74,74,82,-8
3981,12/29/23,N,Alabama St.,SWAC,South Florida,A,"L, 73-70",119.1,110,62.3,112.3,45.6,11.2,38.6,17.6,117.1,58.3,14.4,20.7,43.8,71.4,-1,0.0,2.56,L,73-70,70,73,-3
3985,12/29/23,C,Arizona St.,P12,Stanford,A,"W, 76-73",107.6,99.3,71.5,106.3,54,12.6,15.8,22.2,102.1,55.6,18.2,25.7,11.1,71.4,-5,0.0,4.01,W,76-73,76,73,3
3987,12/29/23,C,Arizona,P12,California,A,"W, 100-81",130.1,90.5,82.5,121.3,64.4,18.2,27.3,61,98.2,47.8,14.6,21.7,39.7,98.5,20,0.0,3.51,W,100-81,100,81,19
3988,12/29/23,C,California,P12,Arizona,H,"L, 100-81",104.8,111.4,82.5,98.2,47.8,14.6,21.7,39.7,121.3,64.4,18.2,27.3,61,33.1,-20,2.49,2.49,L,100-81,81,100,-19
3989,12/29/23,N,Bethune Cookman,SWAC,UCF,A,"L, 98-54",82.3,111.8,80.9,66.7,33.9,32.1,27.5,25.4,121.1,53.7,22.2,54.1,49.3,2.9,-15,0.0,2.32,L,98-54,54,98,-44
3993,12/29/23,N,Charleston Southern,BSth,North Carolina,A,"L, 105-60",101,121.1,72.5,82.8,41.3,16.6,15.4,14.3,144.9,63.7,6.9,40.6,19.2,11,-17,0.0,5.14,L,105-60,60,105,-45
4005,12/29/23,N,Eastern Kentucky,ASun,Purdue,A,"L, 80-53",89.9,96.6,67.7,78.3,40.7,17.7,17.9,13.6,118.1,56.2,16.2,43.8,21.9,30.4,-15,0.0,2.64,L,80-53,53,80,-27
4008,12/29/23,N,Evansville,MVC,Cincinnati,A,"L, 76-58",98.1,96.5,70.2,82.7,44,15.7,13.9,22.4,108.3,47.8,17.1,42.9,21.7,54.9,-3,0.0,5.09,L,76-58,58,76,-18
4009,12/29/23,N,Fairleigh Dickinson,NEC,Illinois,A,"L, 104-71",106.9,113.9,73.3,96.8,47.1,16.4,25.6,10,141.8,61.6,17.7,57.9,37.7,32.3,-13,0.0,0.32,L,104-71,71,104,-33
4023,12/29/23,N,Maine,AE,Minnesota,A,"L, 80-62",97.1,105.5,67.9,91.3,49.1,20.6,23.5,10.3,117.8,60.5,16.2,24.2,33.3,27.7,-7,0.0,1.48,L,80-62,62,80,-18
4025,12/29/23,N,McNeese St.,Slnd,Michigan,A,"W, 87-76",123.5,101.9,71.1,122.3,53.2,5.6,27.8,44.4,106.9,50.9,21.1,27.8,41.1,90.1,5,0.0,3.24,W,87-76,87,76,11
4026,12/29/23,N,Michigan,B10,McNeese St.,H,"L, 87-76",110.5,116.8,71.1,106.9,50.9,21.1,27.8,41.1,122.3,53.2,5.6,27.8,44.4,34.5,-5,3.93,3.93,L,87-76,76,87,-11
4032,12/29/23,N,North Florida,ASun,Miami FL,A,"L, 95-55",79.1,107.3,79.4,69.3,35.5,23.9,15.6,17.7,119.7,59.4,17.6,33.3,26.1,2.9,-14,0.0,2.87,L,95-55,55,95,-40
4034,12/29/23,N,Northern Illinois,MAC,Iowa,A,"L, 103-74",94.1,102.5,84.4,87.7,56,24.9,11.8,27.6,122.1,54.8,8.3,27.9,17.9,27.3,-9,0.0,3.27,L,103-74,74,103,-29
4038,12/29/23,N,Northwestern St.,Slnd,LSU,A,"L, 96-55",83.5,114.5,75.1,73.3,39.8,26.6,23.3,23.7,127.9,70.3,14.7,19.2,33.9,2.6,-15,0.0,3.01,L,96-55,55,96,-41
4042,12/29/23,N,Radford,BSth,Clemson,A,"L, 93-58",101.7,126.8,64,90.6,49.1,14.1,6.2,13.2,145.3,65.8,20.3,57.7,23.3,7.3,-18,0.0,2.33,L,93-58,58,93,-35
4044,12/29/23,N,Rider,MAAC,Penn St.,A,"L, 90-63",88.3,108.4,77.7,81.1,39,29.6,36.1,32.2,115.9,60.9,20.6,25.9,50.9,8.7,-14,0.0,2.33,L,90-63,63,90,-27
4047,12/29/23,N,Gonzaga,WCC,San Diego St.,H,"L, 84-74",113.2,106.8,73.7,100.4,46.6,17.6,30.6,42.4,113.9,56.2,14.9,25,25,66.2,-3,5.17,5.17,L,84-74,74,84,-10
4048,12/29/23,N,San Diego St.,MWC,Gonzaga,A,"W, 84-74",120.7,86.3,73.7,113.9,56.2,14.9,25,25,100.4,46.6,17.6,30.6,42.4,97.9,3,0.0,4.18,W,84-74,84,74,10
4067,12/29/23,C,Utah,P12,Washington St.,H,"W, 80-58",122.2,87.6,67,119.4,53.3,7.5,22.9,34.4,86.6,34.3,19.4,45.3,31.3,97.9,5,5.02,5.02,W,80-58,80,58,22
4068,12/29/23,C,Washington St.,P12,Utah,A,"L, 80-58",101,103.6,67,86.6,34.3,19.4,45.3,31.3,119.4,53.3,7.5,22.9,34.4,42.8,-5,0.0,3.85,L,80-58,58,80,-22
4069,12/29/23,C,Colorado,P12,Washington,H,"W, 73-69",100.6,86.8,74.3,98.3,49.2,20.2,31.6,40.7,92.9,45.4,12.1,11.9,20,84.5,2,5.23,5.23,W,73-69,73,69,4
4070,12/29/23,C,Washington,P12,Colorado,A,"L, 73-69",101,86.2,74.3,92.9,45.4,12.1,11.9,20,98.3,49.2,20.2,31.6,40.7,86.1,-2,0.0,4.44,L,73-69,69,73,-4
4075,12/30/23,N,Akron,MAC,St. Bonaventure,N,"L, 62-61",100.2,98.6,60.6,100.7,51,19.8,25.8,39.6,102.3,41.3,11.6,40,20.6,54.7,-3,0.0,3.62,L,62-61,61,62,-1
4080,12/30/23,N,Liberty,CUSA,Alabama,N,"L, 101-56",97,119.6,66.2,84.6,41.3,13.6,20.5,9.5,152.6,70,12.1,42.3,33.3,8.3,-13,0.0,2.75,L,101-56,56,101,-45
4083,12/30/23,N,Austin Peay,ASun,Memphis,A,"L, 81-70",100.6,101.9,73.2,95.6,43.3,13.7,34,13.3,110.6,44.3,17.8,40.5,50.8,46.5,-5,0.0,2.94,L,81-70,70,81,-11
4099,12/30/23,N,Central Michigan,MAC,Loyola Chicago,A,"L, 73-35",61.1,102.9,68.2,51.4,24.6,17.6,18.8,20.3,107.1,54.4,19.1,27.3,28.1,0.2,-18,0.0,3.4,L,73-35,35,73,-38
4102,12/30/23,N,Chattanooga,SC,Auburn,A,"L, 101-66",109.5,120.9,70.8,93.2,45.1,14.1,18.4,26.2,142.7,64.4,12.7,48.4,31.8,24.3,-18,0.0,3.99,L,101-66,66,101,-35
